Italy_Trapani
 37,917        12,5          14            1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 1805	1013	13.2	83	0	0	5	1.6	340
 1806	1013	13.2	85	0	0	4	1.1	340
 1807	1013	13.3	86	0	7	4	0.9	338
 1808	1013	14.8	80	69	95	4	1.2	335
 1809	1013	16.5	77	290	74	0	1.7	341
 1810	1014	18.2	70	465	84	0	2.2	329
 1811	1014	19.8	63	586	103	0	3.9	4
 1812	1014	21.1	58	658	115	0	2.7	358
 1813	1014	22.1	53	688	112	0	3.3	356
 1814	1014	22.7	51	654	103	0	4.7	305
 1815	1014	23.0	49	557	92	0	3.3	349
 1816	1014	22.9	48	421	72	0	3.6	343
 1817	1014	22.3	53	230	66	0	3.1	339
 1818	1014	21.3	54	59	43	0	3.6	324
 1819	1014	20.2	59	0	1	0	2.7	21
 1820	1014	19.4	66	0	0	1	2.1	347
 1821	1014	18.5	69	0	0	1	1.8	20
 1822	1014	17.7	68	0	0	1	2.1	8
 1823	1014	16.9	71	0	0	1	1.7	7
 1824	1014	16.0	71	0	0	2	2.2	354
 1825	1014	15.1	76	0	0	2	2.6	17
 1826	1014	14.1	80	0	0	2	4.4	342
 1827	1014	13.0	85	0	0	2	5.6	4
 1828	1013	12.5	87	0	0	3	6.8	4
 1829	1013	11.9	87	0	0	3	5.9	30
 1830	1013	11.6	89	0	0	3	5.6	352
 1831	1013	11.6	87	0	8	3	4.4	35
 1832	1013	12.6	81	63	87	4	3.3	349
 1833	1013	13.8	77	207	121	0	3.3	341
 1834	1013	15.1	72	346	152	0	4.4	336
 1835	1013	16.2	68	435	198	1	2.2	332
 1836	1013	17.1	65	509	210	0	2.2	331
 1837	1013	17.8	64	556	196	0	2.5	329
 1838	1013	18.3	61	550	174	0	1.1	8
 1839	1013	18.5	60	426	174	0	0.9	4
 1840	1013	18.3	58	328	128	0	0.9	348
 1841	1013	17.7	59	181	93	0	0.6	321
 1842	1013	16.9	65	52	49	0	0.4	348
 1843	1012	15.9	67	0	1	1	1.0	336
 1844	1012	15.3	73	0	0	1	1.1	350
 1845	1012	14.6	76	0	0	1	1.1	329
 1846	1012	13.9	76	0	0	2	1.1	338
 1847	1012	13.3	79	0	0	2	1.0	334
 1848	1012	12.6	82	0	0	2	0.7	325
 1849	1012	12.3	87	0	0	3	0.8	333
 1850	1012	12.0	86	0	0	3	1.3	355
 1851	1012	11.7	89	0	0	3	1.3	352
 1852	1012	11.5	92	0	0	4	1.7	331
 1853	1012	11.3	90	0	0	4	1.0	45
 1854	1011	11.2	91	0	0	4	0.8	13
 1855	1011	11.3	91	0	7	5	0.6	349
 1856	1011	12.4	85	48	87	5	0.7	335
 1857	1011	13.7	79	138	155	4	1.6	345
 1858	1011	15.0	71	215	230	5	1.5	10
 1859	1011	16.1	63	263	293	5	1.1	342
 1860	1011	17.1	60	262	344	6	1.1	10
 1861	1011	17.7	57	267	341	5	1.6	349
 1862	1011	18.1	56	254	328	5	1.7	14
 1863	1011	18.3	54	194	288	6	2.5	1
 1864	1011	18.1	56	93	268	7	2.1	18
 1865	1011	17.6	55	57	166	7	2.5	19
 1866	1011	16.9	54	14	64	7	2.9	332
 1867	1011	16.1	55	0	0	7	4.7	342
 1868	1011	15.4	61	0	0	6	3.9	12
 1869	1012	14.7	61	0	0	6	2.6	347
 1870	1012	13.9	62	0	0	6	4.1	336
 1871	1012	13.2	66	0	0	6	3.3	46
 1872	1012	12.5	67	0	0	6	2.4	63
